Estado,Sector,Fecha,Cartera,Vigente,Vencida,Imor
TAMAULIPAS,Industria Automotriz,2018-12,19.27,19.27,0,0
TAMAULIPAS,Industria Automotriz,2019-01,18.49,18.49,0,0
TAMAULIPAS,Industria Automotriz,2019-02,19.38,19.38,0,0
TAMAULIPAS,Industria Automotriz,2019-03,19.58,19.58,0,0
TAMAULIPAS,Industria Automotriz,2019-04,19.24,19.24,0,0
TAMAULIPAS,Industria Automotriz,2019-05,18.05,18.05,0,0
TAMAULIPAS,Industria Automotriz,2019-06,18.07,18.07,0,0
TAMAULIPAS,Industria Materiales de Construccion,2016-06,11.44,11.44,0,0
TAMAULIPAS,Industria Materiales de Construccion,2016-07,11.37,11.37,0,0
TAMAULIPAS,Industria Materiales de Construccion,2016-08,23.28,23.28,0,0
TAMAULIPAS,Industria Materiales de Construccion,2016-09,26.49,26.49,0,0
TAMAULIPAS,Industria Materiales de Construccion,2016-10,28.31,28.31,0,0
TAMAULIPAS,Industria Materiales de Construccion,2016-11,30.58,30.58,0,0
TAMAULIPAS,Industria Materiales de Construccion,2016-12,24.72,24.6,0.13,3.32
TAMAULIPAS,Industria Materiales de Construccion,2017-01,23.55,23.43,0.13,2.61
TAMAULIPAS,Industria Materiales de Construccion,2017-02,25.02,24.9,0.13,2.55
TAMAULIPAS,Industria Materiales de Construccion,2017-03,24.96,24.83,0.13,2.32
TAMAULIPAS,Industria Materiales de Construccion,2017-04,25.62,25.49,0.13,2.22
TAMAULIPAS,Industria Materiales de Construccion,2017-05,27.47,27.34,0.13,2.2
TAMAULIPAS,Industria Materiales de Construccion,2017-06,24.8,24.68,0.13,3.16
TAMAULIPAS,Industria Materiales de Construccion,2017-07,26.1,25.79,0.31,7.45
TAMAULIPAS,Industria Materiales de Construccion,2017-08,23.59,23.28,0.31,8.28
TAMAULIPAS,Industria Materiales de Construccion,2017-09,25.84,25.53,0.31,9.11
TAMAULIPAS,Industria Materiales de Construccion,2017-10,23,22.69,0.31,9.56
TAMAULIPAS,Industria Materiales de Construccion,2017-11,27.71,27.4,0.31,8.15
TAMAULIPAS,Industria Materiales de Construccion,2017-12,26.25,25.94,0.31,6.89
TAMAULIPAS,Industria Materiales de Construccion,2018-01,26.12,25.81,0.31,6.79
TAMAULIPAS,Industria Materiales de Construccion,2018-02,23.02,22.61,0.41,16.25
TAMAULIPAS,Industria Materiales de Construccion,2018-03,24.53,24.12,0.41,9.06
TAMAULIPAS,Industria Materiales de Construccion,2018-04,27.44,27.03,0.41,8.76
TAMAULIPAS,Industria Materiales de Construccion,2018-05,30.61,30.33,0.28,5.73
TAMAULIPAS,Industria Materiales de Construccion,2018-06,28.71,28.42,0.28,7.48
TAMAULIPAS,Industria Materiales de Construccion,2018-07,30.9,30.62,0.28,5.23
TAMAULIPAS,Industria Materiales de Construccion,2018-08,30.83,30.55,0.28,4.97
TAMAULIPAS,Industria Materiales de Construccion,2018-09,28.76,28.48,0.28,4.8
TAMAULIPAS,Industria Materiales de Construccion,2018-10,26.54,26.26,0.28,5.85
TAMAULIPAS,Industria Materiales de Construccion,2018-11,26.89,26.61,0.28,4.79
TAMAULIPAS,Industria Materiales de Construccion,2018-12,25.95,25.85,0.1,1.71
TAMAULIPAS,Industria Materiales de Construccion,2019-01,31.86,31.76,0.1,1.82
TAMAULIPAS,Industria Materiales de Construccion,2019-02,32.62,32.52,0.1,1.74
TAMAULIPAS,Industria Materiales de Construccion,2019-03,32.28,32.18,0.1,1.75
TAMAULIPAS,Industria Materiales de Construccion,2019-04,31.8,31.71,0.1,1.73
TAMAULIPAS,Industria Materiales de Construccion,2019-05,32.37,32.27,0.1,1.57
TAMAULIPAS,Industria Materiales de Construccion,2019-06,32.02,31.92,0.1,1.61
TAMAULIPAS,Industria Quimica y Farmaceutica,2016-06,4536.77,4536.6,0.18,4.35
TAMAULIPAS,Industria Quimica y Farmaceutica,2016-07,4660.86,4660.68,0.18,4.5
TAMAULIPAS,Industria Quimica y Farmaceutica,2016-08,4601.45,4601.27,0.18,15.22
TAMAULIPAS,Industria Quimica y Farmaceutica,2016-09,4327.97,4327.8,0.17,15.33
TAMAULIPAS,Industria Quimica y Farmaceutica,2016-10,4221.55,4221.38,0.17,10.46
TAMAULIPAS,Industria Quimica y Farmaceutica,2016-11,4988.26,4988.25,0,0.09
TAMAULIPAS,Industria Quimica y Farmaceutica,2016-12,4762.1,4762.1,0,0.09
TAMAULIPAS,Industria Quimica y Farmaceutica,2017-01,4784.05,4784.05,0,0.09
TAMAULIPAS,Industria Quimica y Farmaceutica,2017-02,4650.68,4650.65,0.03,100.19
TAMAULIPAS,Industria Quimica y Farmaceutica,2017-03,5137.18,5137.15,0.03,100.2
TAMAULIPAS,Industria Quimica y Farmaceutica,2017-04,5519.87,5519.83,0.03,100.2
TAMAULIPAS,Industria Quimica y Farmaceutica,2017-05,5310.02,5309.98,0.03,100.2
TAMAULIPAS,Industria Quimica y Farmaceutica,2017-06,4218.93,4218.92,0,0.18
TAMAULIPAS,Industria Quimica y Farmaceutica,2017-07,4145.88,4145.86,0,0.19
TAMAULIPAS,Industria Quimica y Farmaceutica,2017-08,4180.51,4180.5,0,0.18
TAMAULIPAS,Industria Quimica y Farmaceutica,2017-09,6609.83,6609.82,0,0.18
TAMAULIPAS,Industria Quimica y Farmaceutica,2017-10,5054.51,3537.46,1517.05,99.89
TAMAULIPAS,Industria Quimica y Farmaceutica,2017-11,4939.18,3463.71,1475.46,99.88
TAMAULIPAS,Industria Quimica y Farmaceutica,2017-12,5225.11,3667.25,1557.86,99.92
TAMAULIPAS,Industria Quimica y Farmaceutica,2018-01,4968.35,3494.15,1474.2,99.92
TAMAULIPAS,Industria Quimica y Farmaceutica,2018-02,5030.07,3526.41,1503.64,110.57
TAMAULIPAS,Industria Quimica y Farmaceutica,2018-03,2892.19,1433.1,1459.1,110.77
TAMAULIPAS,Industria Quimica y Farmaceutica,2018-04,2926.78,1426.73,1500.05,110.39
TAMAULIPAS,Industria Quimica y Farmaceutica,2018-05,4840.16,3249.46,1590.68,107.31
TAMAULIPAS,Industria Quimica y Farmaceutica,2018-06,4823.17,2565.86,2257.31,207.41
TAMAULIPAS,Industria Quimica y Farmaceutica,2018-07,4718.8,2580.91,2137.89,207.81
TAMAULIPAS,Industria Quimica y Farmaceutica,2018-08,4695.22,2496.38,2198.83,207.63
TAMAULIPAS,Industria Quimica y Farmaceutica,2018-09,4639.27,2492.53,2146.73,207.04
TAMAULIPAS,Industria Quimica y Farmaceutica,2018-10,5298.2,2969.32,2328.88,206.57
TAMAULIPAS,Industria Quimica y Farmaceutica,2018-11,4237.43,2515.73,1721.69,202.55
TAMAULIPAS,Industria Quimica y Farmaceutica,2018-12,2386,722.79,1663.21,292.16
TAMAULIPAS,Industria Quimica y Farmaceutica,2019-01,3570.51,1958.87,1611.62,292.19
TAMAULIPAS,Industria Quimica y Farmaceutica,2019-02,3520.28,1889.73,1630.55,297.62
TAMAULIPAS,Industria Quimica y Farmaceutica,2019-03,4417.02,2776.6,1640.42,308.88
TAMAULIPAS,Industria Quimica y Farmaceutica,2019-04,4557.81,2948.37,1609.41,323.15
TAMAULIPAS,Industria Quimica y Farmaceutica,2019-05,4087.3,2424.58,1662.7,315.79
TAMAULIPAS,Industria Quimica y Farmaceutica,2019-06,4329.69,2703.51,1626.16,309.3
TAMAULIPAS,Industria Textil y de Calzado,2016-06,54.83,52.84,1.99,14.54
TAMAULIPAS,Industria Textil y de Calzado,2016-07,51.55,49.21,2.33,115.12
TAMAULIPAS,Industria Textil y de Calzado,2016-08,50.24,48.25,1.99,15.68
TAMAULIPAS,Industria Textil y de Calzado,2016-09,46.41,46.36,0.05,18.48
TAMAULIPAS,Industria Textil y de Calzado,2016-10,47.51,47.24,0.27,89.7
TAMAULIPAS,Industria Textil y de Calzado,2016-11,45.44,45.13,0.31,96.72
TAMAULIPAS,Industria Textil y de Calzado,2016-12,46.91,46.57,0.34,117.2
TAMAULIPAS,Industria Textil y de Calzado,2017-01,48.71,48.38,0.33,116.67
TAMAULIPAS,Industria Textil y de Calzado,2017-02,50.7,50.37,0.33,116.91
TAMAULIPAS,Industria Textil y de Calzado,2017-03,51.26,50.91,0.35,127.01
TAMAULIPAS,Industria Textil y de Calzado,2017-04,50.17,49.77,0.4,148.97
TAMAULIPAS,Industria Textil y de Calzado,2017-05,52.49,52.12,0.37,140.75
TAMAULIPAS,Industria Textil y de Calzado,2017-06,55.56,55.32,0.24,100.73
TAMAULIPAS,Industria Textil y de Calzado,2017-07,54.56,54.53,0.03,0.71
TAMAULIPAS,Industria Textil y de Calzado,2017-08,51.98,51.72,0.24,3.52
TAMAULIPAS,Industria Textil y de Calzado,2017-09,50.34,50.1,0.24,3.5
TAMAULIPAS,Industria Textil y de Calzado,2017-10,50.13,49.89,0.24,3.62
TAMAULIPAS,Industria Textil y de Calzado,2017-11,48.13,45.81,2.32,63.52
TAMAULIPAS,Industria Textil y de Calzado,2017-12,46.82,44.75,2.08,60.85
TAMAULIPAS,Industria Textil y de Calzado,2018-01,47.89,45.85,2.04,63.32
TAMAULIPAS,Industria Textil y de Calzado,2018-02,49.77,49.73,0.03,0.89
TAMAULIPAS,Industria Textil y de Calzado,2018-03,49.28,49.27,0,0.03
TAMAULIPAS,Industria Textil y de Calzado,2018-04,49.38,49.38,0,0.03
TAMAULIPAS,Industria Textil y de Calzado,2018-05,47.23,46.63,0.6,21.32
TAMAULIPAS,Industria Textil y de Calzado,2018-06,45.03,44.72,0.31,12.52
TAMAULIPAS,Industria Textil y de Calzado,2018-07,44.16,43.85,0.31,12.7
TAMAULIPAS,Industria Textil y de Calzado,2018-08,42.96,42.65,0.31,13.06
TAMAULIPAS,Industria Textil y de Calzado,2018-09,48.19,47.88,0.31,12.97
TAMAULIPAS,Industria Textil y de Calzado,2018-10,42.98,42.13,0.85,113.45
TAMAULIPAS,Industria Textil y de Calzado,2018-11,43.74,42.29,1.46,214.59
TAMAULIPAS,Industria Textil y de Calzado,2018-12,44.56,42.83,1.73,226.39
TAMAULIPAS,Industria Textil y de Calzado,2019-01,43.72,41.99,1.73,227.5
TAMAULIPAS,Industria Textil y de Calzado,2019-02,43.72,42.14,1.57,226.43
TAMAULIPAS,Industria Textil y de Calzado,2019-03,43.06,41.49,1.57,226.23
TAMAULIPAS,Industria Textil y de Calzado,2019-04,41.7,40.13,1.57,226.7
TAMAULIPAS,Industria Textil y de Calzado,2019-05,40.37,38.8,1.57,227.21
TAMAULIPAS,Industria Textil y de Calzado,2019-06,40.66,39.09,1.57,227.57
TAMAULIPAS,Organismos Internacionales,2016-06,1.87,1.87,0,0
TAMAULIPAS,Organismos Internacionales,2016-07,1.98,1.98,0,0
TAMAULIPAS,Organismos Internacionales,2016-08,2.4,2.4,0,0
TAMAULIPAS,Organismos Internacionales,2016-09,2.35,2.35,0,0
TAMAULIPAS,Organismos Internacionales,2016-10,2.25,2.25,0,0
TAMAULIPAS,Organismos Internacionales,2016-11,2.1,2.1,0,0
TAMAULIPAS,Organismos Internacionales,2016-12,2.04,2.04,0,0
TAMAULIPAS,Organismos Internacionales,2017-01,1.89,1.89,0,0
TAMAULIPAS,Organismos Internacionales,2017-02,1.77,1.77,0,0
TAMAULIPAS,Organismos Internacionales,2017-03,1.66,1.66,0,0
TAMAULIPAS,Organismos Internacionales,2017-04,1.62,1.62,0,0
TAMAULIPAS,Organismos Internacionales,2017-05,1.53,1.53,0,0
TAMAULIPAS,Organismos Internacionales,2017-06,1.54,1.54,0,0
TAMAULIPAS,Organismos Internacionales,2017-07,1.53,1.53,0,0
TAMAULIPAS,Organismos Internacionales,2017-08,1.35,1.35,0,0
TAMAULIPAS,Organismos Internacionales,2017-09,1.35,1.35,0,0
TAMAULIPAS,Organismos Internacionales,2017-10,1.31,1.31,0,0
TAMAULIPAS,Organismos Internacionales,2017-11,1.28,1.28,0,0
TAMAULIPAS,Organismos Internacionales,2017-12,1.27,0.15,1.12,87.95
TAMAULIPAS,Organismos Internacionales,2018-01,1.27,0,1.27,100
TAMAULIPAS,Organismos Internacionales,2018-02,1.27,0,1.27,100
TAMAULIPAS,Organismos Internacionales,2018-03,1.27,0,1.27,100
TAMAULIPAS,Organismos Internacionales,2018-04,0.15,0,0.15,100
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2016-06,2509.47,2497,12.47,120.78
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2016-07,2517.61,2504.56,13.05,124.82
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2016-08,3286.05,3273.38,12.68,128.64
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2016-09,3362.52,3349.99,12.53,101.84
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2016-10,3267.27,3255.58,11.67,103.16
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2016-11,3503.14,3491.46,11.67,101.32
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2016-12,2963.04,2951.37,11.67,101.28
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2017-01,2972.23,2960.45,11.77,100.63
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2017-02,2878.14,2866.38,11.76,100.27
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2017-03,3317.03,3305.42,11.61,100.27
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2017-04,3813.05,3801.28,11.76,101.19
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2017-05,3295.94,3284.12,11.82,102.79
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2017-06,3272.35,3260.42,11.94,104.05
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2017-07,3223.34,3210.45,12.9,211.59
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2017-08,3202.72,3202.21,0.51,92.48
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2017-09,3727.61,3727.3,0.32,63.14
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2017-10,6198.66,6198.4,0.26,73.04
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2017-11,6056.35,6055.72,0.64,62.7
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2017-12,6400.97,6399.96,1.01,46.22
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2018-01,6027.87,6026.96,0.9,18.17
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2018-02,6065.42,6063.99,1.43,15.63
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2018-03,6765.48,6764.12,1.36,14.08
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2018-04,6930.47,6921.26,9.2,3.48
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2018-05,5358.15,5348.81,9.34,93.18
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2018-06,5296.73,5287.27,9.45,92.96
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2018-07,5016.32,5008.08,8.23,89.9
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2018-08,5346.13,5337.51,8.61,90.39
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2018-09,4900.97,4896.45,4.52,91.32
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2018-10,5268.94,5266.28,2.66,93.82
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2018-11,5267.15,5260,7.13,146.25
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2018-12,6276.76,6269.99,6.76,248.13
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2019-01,6883.29,6875.99,7.31,57.3
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2019-02,7942.29,7933.81,8.47,60.21
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2019-03,7909.76,7901.97,7.79,62.33
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2019-04,5904.23,5895.91,8.32,68.71
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2019-05,5681.09,5674.95,6.14,170.65
TAMAULIPAS,"Petroleo, Mineria, Gas y Energía",2019-06,6055.03,6048.89,6.14,169.89
TAMAULIPAS,Resto Industria,2016-06,3080.69,2999.16,81.54,433.3
TAMAULIPAS,Resto Industria,2016-07,3029.31,2946.33,83.01,440.55
TAMAULIPAS,Resto Industria,2016-08,3052.51,2968.67,83.83,267.51
TAMAULIPAS,Resto Industria,2016-09,3270.39,3183.85,86.54,396.29
TAMAULIPAS,Resto Industria,2016-10,3205.22,3166.73,38.52,311.39
TAMAULIPAS,Resto Industria,2016-11,3353.03,3314.25,38.77,313.97
TAMAULIPAS,Resto Industria,2016-12,3359.57,3336.42,23.16,263.24
TAMAULIPAS,Resto Industria,2017-01,3466.52,3447.47,19.05,139.7
TAMAULIPAS,Resto Industria,2017-02,3403.48,3381.19,22.29,138.86
TAMAULIPAS,Resto Industria,2017-03,3298.02,3282.32,15.71,137.54
TAMAULIPAS,Resto Industria,2017-04,2988.83,2974.68,14.15,139.06
TAMAULIPAS,Resto Industria,2017-05,2993.61,2979.36,14.28,227.01
TAMAULIPAS,Resto Industria,2017-06,2736.59,2722.35,14.24,220.28
TAMAULIPAS,Resto Industria,2017-07,2948.81,2936.56,12.23,214.35
TAMAULIPAS,Resto Industria,2017-08,2923.85,2903.13,20.73,220.03
TAMAULIPAS,Resto Industria,2017-09,2685.58,2673.29,12.3,190.86
TAMAULIPAS,Resto Industria,2017-10,2621.02,2512.93,108.11,300.3
TAMAULIPAS,Resto Industria,2017-11,2467.77,1657.95,809.82,387.17
TAMAULIPAS,Resto Industria,2017-12,2489.26,1280.26,1209.02,390.2
TAMAULIPAS,Resto Industria,2018-01,2389.37,1229.1,1160.26,397.68
TAMAULIPAS,Resto Industria,2018-02,2350.83,1041.58,1309.27,476.69
TAMAULIPAS,Resto Industria,2018-03,2285.33,1021.7,1263.67,331.17
TAMAULIPAS,Resto Industria,2018-04,2236.33,962.4,1273.93,227.89
TAMAULIPAS,Resto Industria,2018-05,2399.82,1049.64,1350.16,207.84
TAMAULIPAS,Resto Industria,2018-06,1931.74,1022.95,908.79,156.26
TAMAULIPAS,Resto Industria,2018-07,1921.96,1060.2,861.74,165.55
TAMAULIPAS,Resto Industria,2018-08,1943.68,1055.9,887.79,156.44
TAMAULIPAS,Resto Industria,2018-09,1928.71,1066.92,861.82,148.36
TAMAULIPAS,Resto Industria,2018-10,2107.44,1120.31,987.12,225.97
TAMAULIPAS,Resto Industria,2018-11,2188.97,1161.93,1027.03,264.62
TAMAULIPAS,Resto Industria,2018-12,2136.4,1139.5,996.9,227.34
TAMAULIPAS,Resto Industria,2019-01,2462.18,1492.73,969.47,228.47
TAMAULIPAS,Resto Industria,2019-02,2474.93,1499.62,975.3,218.78
TAMAULIPAS,Resto Industria,2019-03,2208.15,1229.9,978.26,211.83
TAMAULIPAS,Resto Industria,2019-04,2268.7,1305.71,962.98,200.43
TAMAULIPAS,Resto Industria,2019-05,2257.13,1259.93,997.2,202.25
TAMAULIPAS,Resto Industria,2019-06,2195.6,1316.8,878.81,107.68
TAMAULIPAS,Salud,2016-06,135.96,131.36,4.61,160.83
TAMAULIPAS,Salud,2016-07,125.05,120.54,4.51,161.09
TAMAULIPAS,Salud,2016-08,126.25,121.71,4.55,145.44
TAMAULIPAS,Salud,2016-09,121.07,116.55,4.52,127.26
TAMAULIPAS,Salud,2016-10,136.48,131.86,4.63,129.29
TAMAULIPAS,Salud,2016-11,125.02,120.39,4.63,128.66
TAMAULIPAS,Salud,2016-12,122.87,118.73,4.15,175.97
TAMAULIPAS,Salud,2017-01,119.82,117.64,2.17,150.87
TAMAULIPAS,Salud,2017-02,119.47,117.36,2.1,56.17
TAMAULIPAS,Salud,2017-03,122.75,120.67,2.07,57.16
TAMAULIPAS,Salud,2017-04,120.31,118.27,2.04,53.13
TAMAULIPAS,Salud,2017-05,119.13,117.11,2.05,52.82
TAMAULIPAS,Salud,2017-06,115.95,115.46,0.5,14.25
TAMAULIPAS,Salud,2017-07,126.3,124.75,1.53,20.82
TAMAULIPAS,Salud,2017-08,114.67,111.9,2.78,29.94
TAMAULIPAS,Salud,2017-09,115.76,112.91,2.83,27.85
TAMAULIPAS,Salud,2017-10,122.16,119.55,2.61,26.8
TAMAULIPAS,Salud,2017-11,132.73,129.26,3.48,53.89
TAMAULIPAS,Salud,2017-12,131.38,128.03,3.35,53.43
TAMAULIPAS,Salud,2018-01,132.93,129.93,2.99,58.34
TAMAULIPAS,Salud,2018-02,135.08,132.06,2.99,57.48
TAMAULIPAS,Salud,2018-03,134.54,131.55,2.98,54.77
TAMAULIPAS,Salud,2018-04,128.09,125.15,2.93,54.74
TAMAULIPAS,Salud,2018-05,128.42,125.49,2.93,55.83
TAMAULIPAS,Salud,2018-06,127.2,124.52,2.67,54.79
TAMAULIPAS,Salud,2018-07,123.9,123.1,0.8,16.95
TAMAULIPAS,Salud,2018-08,122.38,121.65,0.73,16.49
TAMAULIPAS,Salud,2018-09,122.35,121.61,0.73,16.62
TAMAULIPAS,Salud,2018-10,120.3,119.56,0.73,15.84
TAMAULIPAS,Salud,2018-11,125.92,125.38,0.54,10.68
TAMAULIPAS,Salud,2018-12,122.02,121.98,0.04,1.14
TAMAULIPAS,Salud,2019-01,127.81,127.77,0.04,1.07
TAMAULIPAS,Salud,2019-02,129.54,129.5,0.04,1.03
TAMAULIPAS,Salud,2019-03,133.2,133.16,0.05,1.09
TAMAULIPAS,Salud,2019-04,132.21,130.62,1.59,5.09
TAMAULIPAS,Salud,2019-05,138.34,136.76,1.59,4.85
TAMAULIPAS,Salud,2019-06,141.48,139.89,1.59,4.32
TAMAULIPAS,Servicios Comunales y Sociales,2016-06,4.49,4.36,0.13,50.71
TAMAULIPAS,Servicios Comunales y Sociales,2016-07,4.45,4.33,0.12,51.33
TAMAULIPAS,Servicios Comunales y Sociales,2016-08,5.92,5.82,0.09,29.24
TAMAULIPAS,Servicios Comunales y Sociales,2016-09,5.71,5.63,0.09,31.95
TAMAULIPAS,Servicios Comunales y Sociales,2016-10,6.67,6.59,0.09,16.11
TAMAULIPAS,Servicios Comunales y Sociales,2016-11,12.11,12.03,0.08,17.74
TAMAULIPAS,Servicios Comunales y Sociales,2016-12,16.36,16.28,0.08,18.96
TAMAULIPAS,Servicios Comunales y Sociales,2017-01,16.53,16.45,0.08,20.52
TAMAULIPAS,Servicios Comunales y Sociales,2017-02,16.24,16.15,0.09,22.27
TAMAULIPAS,Servicios Comunales y Sociales,2017-03,15.93,15.84,0.09,18.9
TAMAULIPAS,Servicios Comunales y Sociales,2017-04,15.89,15.8,0.09,19.46
TAMAULIPAS,Servicios Comunales y Sociales,2017-05,21.75,21.52,0.23,118.72
TAMAULIPAS,Servicios Comunales y Sociales,2017-06,20.93,20.71,0.23,119.02
TAMAULIPAS,Servicios Comunales y Sociales,2017-07,20.34,20.12,0.23,119.96
TAMAULIPAS,Servicios Comunales y Sociales,2017-08,19.77,19.55,0.22,121.34
TAMAULIPAS,Servicios Comunales y Sociales,2017-09,20.5,20.29,0.2,117.11
TAMAULIPAS,Servicios Comunales y Sociales,2017-10,19.95,19.46,0.49,131.8
TAMAULIPAS,Servicios Comunales y Sociales,2017-11,18.9,18.42,0.48,132.2
TAMAULIPAS,Servicios Comunales y Sociales,2017-12,19.94,19.47,0.48,134.2
TAMAULIPAS,Servicios Comunales y Sociales,2018-01,25.88,25.42,0.46,135.66
TAMAULIPAS,Servicios Comunales y Sociales,2018-02,30.95,30.5,0.46,135.53
TAMAULIPAS,Servicios Comunales y Sociales,2018-03,30.81,30.37,0.44,136.43
TAMAULIPAS,Servicios Comunales y Sociales,2018-04,34.88,34.44,0.43,136.72
TAMAULIPAS,Servicios Comunales y Sociales,2018-05,33.73,33.37,0.36,115.25
TAMAULIPAS,Servicios Comunales y Sociales,2018-06,34.21,33.86,0.35,116.59
TAMAULIPAS,Servicios Comunales y Sociales,2018-07,235.27,234.92,0.35,116.59
TAMAULIPAS,Servicios Comunales y Sociales,2018-08,224.05,223.63,0.42,116.7
TAMAULIPAS,Servicios Comunales y Sociales,2018-09,228.35,228.01,0.34,116.73
TAMAULIPAS,Servicios Comunales y Sociales,2018-10,202.98,202.65,0.33,116.81
TAMAULIPAS,Servicios Comunales y Sociales,2018-11,116.43,116.1,0.33,117.53
TAMAULIPAS,Servicios Comunales y Sociales,2018-12,109.29,108.96,0.32,117.69
TAMAULIPAS,Servicios Comunales y Sociales,2019-01,100.15,99.83,0.32,117.05
TAMAULIPAS,Servicios Comunales y Sociales,2019-02,99.63,99.31,0.32,109.3
TAMAULIPAS,Servicios Comunales y Sociales,2019-03,100.99,100.95,0.04,100
TAMAULIPAS,Servicios Comunales y Sociales,2019-04,91.22,91.18,0.04,100
TAMAULIPAS,Servicios Comunales y Sociales,2019-05,93.44,93.41,0.03,100
TAMAULIPAS,Servicios Comunales y Sociales,2019-06,93.47,93.44,0.03,100
TAMAULIPAS,Servicios Financieros No Bancarios,2016-06,3.66,3.61,0.05,100
TAMAULIPAS,Servicios Financieros No Bancarios,2016-07,3.59,3.54,0.05,100
TAMAULIPAS,Servicios Financieros No Bancarios,2016-08,3.52,3.47,0.05,100
TAMAULIPAS,Servicios Financieros No Bancarios,2016-09,3.44,3.39,0.05,100
TAMAULIPAS,Servicios Financieros No Bancarios,2016-10,3.34,3.34,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2016-11,3.27,3.27,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2016-12,3.19,3.19,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2017-01,3.11,3.11,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2017-02,3.04,3.04,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2017-03,2.98,2.98,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2017-04,2.92,2.92,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2017-05,2.74,2.74,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2017-06,2.71,2.71,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2017-07,2.7,2.7,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2017-08,2.68,2.68,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2017-09,2.62,2.62,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2017-10,2.57,2.57,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2017-11,2.5,2.5,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2017-12,2.47,2.47,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2018-01,2.43,2.43,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2018-02,2.4,2.4,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2018-03,2.36,2.36,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2018-04,2.32,2.32,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2018-05,2.29,2.29,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2018-06,2.24,2.24,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2018-07,0.19,0.19,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2018-08,0.19,0.19,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2018-09,0.19,0.19,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2018-10,0.18,0.18,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2018-11,0.18,0.18,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2018-12,0.18,0.18,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2019-01,0.18,0.18,0,0
TAMAULIPAS,Servicios Financieros No Bancarios,2019-02,0.17,0.17,0,0
